,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity
2418,1,-3.001957170924288,False,0.30000000000000004,0.30000000000000004,2.2942899764437255,1.6945740838569183
2419,67,2.976402690432586,True,0.9812715704741856,0.11126142198690249,0.3797247672970488,0.2213193148291921
2420,33,-0.004924473140725305,True,0.916438191868463,0.21344512070829974,0.4059610271682484,1.047781178134299
2421,173,2.868352741036901,True,0.971455512819144,0.10350837331713464,0.14382977472921382,0.12525213913299882
2422,127,-3.0980251731490296,False,0.960598711106646,0.07037740186841444,0.19752899231060028,1.727925718398122
2423,3,-3.0021244210148637,False,0.5889896691764586,0.3,1.194707876425657,0.138221816173685
2424,30,-3.0186037047781777,False,0.9184309419126134,0.20947648482059528,0.20073854003143285,1.4912623670524585
2425,84,2.967081432378897,True,0.9689485693276048,0.17425527730344234,0.20837586689503662,0.15571924134676385
2426,61,-3.099358892406886,False,0.902594490980185,0.17357427505001902,0.20287640058273118,1.1018801417450106
2427,66,2.975754014433647,True,0.9777733965317246,0.11169360941618511,0.18793612537352464,0.9282078966977652
2428,96,2.954176284130774,True,0.9843802149265611,0.08127592051663267,0.10541391478982515,0.8005687807488517
2429,146,2.891283423445883,True,0.979396231247984,0.11869472793674044,0.15207391516409813,0.4369325641275812
2430,92,-3.0653726149430987,False,0.9784083592260988,0.15564823695423102,0.18173244031006527,1.4878102924224244
2431,1,-3.000627265470427,False,0.3,0.3,1.573588276690816,1.8136179051963228
2432,19,2.9978430137288123,True,0.9086414751478644,0.19305115073867327,0.17970577777276603,1.5903764281067991
2433,97,2.9484822594071454,True,0.986629940829978,0.050399217856149335,0.06952940690272048,1.4875661003652672
2434,150,-3.12264008619194,False,0.969893922543794,0.05787955851809461,0.09935214991443213,1.6088383290261359
2435,217,2.7501620611520314,True,0.993159588412137,0.0659390231351299,0.07986264640133053,1.5329573410787514
2436,17,-3.0143941869736586,False,0.9017454682303513,0.26392351627916455,0.8877708907052706,1.1857422761745895
2437,77,-3.0469202286436747,False,0.9693242017138128,0.19594397763050053,0.36553684481039705,1.5073355268805972
2438,21,-3.03133697742387,False,0.8559122192468404,0.21326405593070413,0.4517912817768009,1.366702949791669
2439,99,2.952350366310283,True,0.96542391507448,0.20205636210428055,0.213737522743788,0.5535595084382094
2440,185,2.815634985422004,True,0.9932791670644929,0.041139316855940244,0.3762781916564149,0.9132335458068519
2441,1,-3.0017753153050153,False,0.3,0.3,1.0854604973523652,0.5333020278121345
2442,175,2.85262294305139,True,0.9621854838799189,0.152997348920345,0.21434824327636376,0.7528624824520889
2443,60,2.9798826919377626,True,0.9747602427473943,0.06245540928670692,0.11929128510757767,1.6780733607656055
2444,81,-3.043529458543832,False,0.9834959994271502,0.08928849389840708,0.11974175894626647,1.078409889902695
2445,13,2.9989769660210452,True,0.8963339744613663,0.15277967197084377,0.14447974797397872,0.11585150927773191
2446,169,2.849930691439746,True,0.9815297185583863,0.09464496167294502,0.11800469094321743,0.2844298952214823
2447,91,2.9544958297169597,True,0.9842703699265816,0.02143190793172715,0.11349415487422775,1.2052607839385225
2448,61,2.980941681621118,True,0.9748327152621268,0.13304109909639628,0.22012503104839867,0.9196933900958839
2449,55,-3.05808400232048,False,0.9505505326065111,0.20334301721778755,0.7155846700241029,1.3548287636745768
2450,49,-3.0236264803299506,False,0.9722911095195751,0.1332290571323648,1.1137025357992667,1.804660146641894
2451,101,-3.0430812709608315,False,0.8834755979879896,0.16370463673581984,0.7258815820839224,1.2559209901162047
2452,123,2.921469791365503,True,0.9846688431999756,0.09471801784405232,0.12661984636980045,1.148875407200805
2453,1,-3.0010523872523907,False,0.30000000000000004,0.30000000000000004,0.11779378923556338,0.4810996531258058
2454,74,-3.028053425531643,False,0.9736599821053692,0.08584081557070007,0.4833064301037787,1.9762867866456373
2455,98,2.953315333368858,True,0.9859112025868834,0.08778719085924133,0.1286966915216619,0.9346984936632083
2456,89,2.9600986690361015,True,0.9722702105533183,0.15807847635581224,0.7130116535226769,1.1951790495354468
2457,96,2.951840394537383,True,0.9776783185344792,0.09167205609818833,0.7618965635782321,0.9510530196217435
2458,132,2.9361984302324107,True,0.9552894786865755,0.22458503929803703,0.26799768445920885,0.4455276008857003
2459,1,-3.0010336343402413,False,0.30000000000000004,0.30000000000000004,5.656486041862531,1.8848833755528176
2460,15,-3.0011962582999128,False,0.6922191208641577,0.29063039585428563,0.30682923784991434,1.6341086589344258
2461,76,2.967920805909561,True,0.9839386153543959,0.04136936251812293,0.03747489457873412,0.3685344992737176
2462,15,2.998601519636986,True,0.8756092735073657,0.23883243479548352,0.6864535895136903,1.6553281125437407
2463,45,-3.041722462147896,False,0.9293607521253477,0.16586265299949898,0.6338537707063754,1.4272469345555427
2464,112,-3.0735752746229665,False,0.9754119358694167,0.15641986351217313,0.318420118440948,0.7751461297537348
2465,53,2.9921521793370056,True,0.8997486898999064,0.16585263357865984,0.278724101588289,0.014683827600261878
2466,160,2.8657940873264285,True,0.9892798488534329,0.09616209491747493,0.1010129741595009,1.0250009991881004
2467,157,2.873015163830801,True,0.9844568881820304,0.10970668389415786,0.11798426562365891,1.3473927268876937
2468,1,-3.001137078501702,False,0.29999999999999993,0.29999999999999993,3.175035756709276,1.2993589854101002
2469,3,-3.001488619122935,False,0.5702274725365561,0.277607183939488,1.2795607637662105,0.7078218067534234
2470,1,-3.0015863804774,False,0.3,0.3,0.07405857759130674,0.9527685284971494
