,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion_range
996,36,-3.0224877784653232,False,0.9397825921744675,0.21866949937092806,0.321308781321364,3.7747195048028193
997,59,2.981951601295159,True,0.9648279277650117,0.19008346557458836,0.25505733055538304,3.980100217516096
998,1,-3.0019482758110785,False,0.3,0.3,2.298435394739894,16.100414178112562
999,7,-3.0075836921882866,False,0.7718497975757302,0.2819897944341456,0.5885040602347491,22.54879886114598
1000,150,2.880995834244339,True,0.9812151052673407,0.09873964383035384,0.11580331296908769,23.036915021315735
1001,85,-3.0450126455110236,False,0.9737157612752327,0.1761007342059561,0.2273031613334339,23.9974512932109
1002,67,-3.0783068897737333,False,0.942818234230921,0.21777594466440717,0.31390306776538585,4.354183584029077
1003,64,2.9801487829794198,True,0.95024051562092,0.17808889942985773,0.20591901932597928,31.88539288678676
1004,33,-3.0444351581648186,False,0.9494367278726602,0.1787840582341555,0.18511241333732079,25.433419346151975
1005,35,-3.0563645718950836,False,0.9227866739179201,0.2764287154293363,0.3453804196152409,16.53882559431701
1006,33,2.9956779958732116,True,0.7421248447942649,0.26351428222168055,2.648799697534074,37.23307099495295
1007,21,-3.019262728470614,False,0.8352859323969475,0.2513455693276841,0.3234320911233588,9.20644270787983
1008,87,2.962317410301662,True,0.9353013520246126,0.19112030399042704,0.32362213912991006,10.826919918339248
1009,116,2.9263674256440413,True,0.986505208601529,0.12340269901603179,0.15671037881576544,34.71497135357267
1010,46,2.988507732828442,True,0.9339689066771453,0.14446091406492428,0.19056019041393796,29.321816460228195
1011,106,2.9396749529050186,True,0.9835600704176242,0.1328857058646457,0.17138924677685394,18.381425179481266
1012,86,2.959787980811036,True,0.9791093401191836,0.1196343377231526,0.18791741314393978,15.320702710378246
1013,148,2.953338958478585,True,0.9528922468600767,0.21029708952568785,0.5850800902229022,34.658559598380755
1014,105,2.9426060692186953,True,0.9820685235355521,0.14705060110781953,0.1893311954777816,12.486705314231013
1015,18,-3.0245453248475296,False,0.8036993558036318,0.2720307198888517,0.32053442820936184,1.1910668952487224
1016,185,2.819450936160251,True,0.9638319265607713,0.1403898230950138,0.13931255316069766,6.097685276601825
1017,35,-3.046944293783765,False,0.8828526800483469,0.27499800039995503,0.3824657965478953,4.199798469616578
1018,78,-3.118523469519151,False,0.9563789922084871,0.14571285797615333,0.16354916080008935,27.680675408641676
1019,87,2.9622092633792474,True,0.9512987999300833,0.1761200891461862,0.9444631230578933,2.610128301431831
1020,51,2.985145039370724,True,0.9643514449496879,0.15167837546208904,0.15306143047567475,32.653119379495145
1021,99,2.9523933270731733,True,0.9383617191056023,0.20212819842295385,0.2658991449609131,6.080010597965173
1022,60,2.980208893958339,True,0.9714655812287846,0.11330553044903822,0.17541500315526262,5.541884059899251
1023,56,2.991532936830888,True,0.9381489045889851,0.17121934841147604,0.4936319366743967,16.047500130926377
1024,146,-3.0569958700920874,False,0.9612139766743459,0.18626154619394675,0.30611556038202054,23.895469578717048
1025,21,-3.0104481491598594,False,0.9210897142083021,0.282448958092044,0.4644788727179665,28.6757892109513
1026,30,-3.0368847422758654,False,0.958012391147841,0.16018333739444224,0.18283853938437378,37.57574299334656
1027,91,2.954710752268897,True,0.9827744070093156,0.1288873916896929,0.14750404457431948,1.942451253367805
1028,68,2.9748352594651437,True,0.9581284112641446,0.20952235953738832,0.2829477419291239,10.459851662315316
1029,43,2.9896210426982397,True,0.9638592821967247,0.12560366886590088,0.11699777524223905,5.508225730827934
1030,169,2.8499179288999708,True,0.9836236645710041,0.13147817180834162,0.15371135405179878,2.235772729905321
1031,54,2.9841121460526994,True,0.9680018340386843,0.1659046971183997,0.35746703708223987,31.275468005783097
1032,1,-3.0017250671656956,False,0.30000000000000004,0.30000000000000004,5.578981718730663,0.48243877320983675
1033,2,-3.004110321734778,False,0.3843444920648366,0.30000000000000004,1.0622960934436438,39.27897457595622
1034,4,-3.001143969911905,False,0.45403791682712313,0.3,2.005464053366681,7.555712272898494
1035,57,2.9825190994227224,True,0.9613809488779851,0.19601134553286742,0.2662196073603341,30.120046093690434
1036,98,2.947722956561277,True,0.9814957598350958,0.14463679758309142,0.15726853682734923,29.387245207777756
1037,163,2.85684477061348,True,0.9862162483883399,0.0733799676988141,0.07243318319183088,30.693931783616186
1038,167,-3.1955775449644235,False,0.9750215264331346,0.11864090043088754,0.29739227554232817,31.5003860187865
1039,170,-3.1934516526539563,False,0.9546194409773024,0.1850390369706514,0.22443276334635906,8.823255509511556
