,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity,max_acceleration
661,169,2.853000847880804,True,0.9918776162696318,0.09408239057696223,0.5137890808045081,1.0,0.3
662,125,-3.0909874420856296,False,0.9632753630566047,0.09827234446902615,0.16497330795576934,1.0,0.3
663,185,-3.173361038590755,False,0.9852948717331602,0.0831722908628285,0.10204038699199412,1.0,0.3
664,50,2.988137050024696,True,0.9687791417316514,0.16542341299480295,0.2485010531453509,1.0,0.3
665,10,-3.0166679813713095,False,0.8728592323000708,0.20857390717037244,0.2647216743722399,1.0,0.3
666,172,2.847104111890791,True,0.9922604240705494,0.1034367857305387,0.11180566933087129,1.0,0.3
667,1,-3.0013141404746517,False,0.3,0.3,1.692532083383509,1.0,0.3
668,20,-3.008853870517468,False,0.9100948423407118,0.15602182945249798,0.38282551815417676,1.0,0.3
669,66,2.9781284762977536,True,0.9792345427011782,0.08059573626765973,0.27051874845007134,1.0,0.3
670,207,2.775030971274193,True,0.9927657728442038,0.08645749205625755,0.09828016021728318,1.0,0.3
671,195,-3.1588038286936606,False,0.9898802949098833,0.09893875597543018,0.7954695419110916,1.0,0.3
672,10,-3.0114838431824507,False,0.8759073331577906,0.19333428551109852,0.516592509311385,1.0,0.3
673,179,-3.1876801867335187,False,0.9903375702172049,0.12223826525082931,0.14921454592645408,1.0,0.3
674,76,2.9701076489290688,True,0.9736120922623798,0.13141479301573875,0.28113934890545467,1.0,0.3
675,150,-3.1879540291849398,False,0.9795454572603243,0.10412646373929758,0.30480669148035605,1.0,0.3
676,60,2.982837523186732,True,0.9716329524515174,0.15140995497968474,0.1490111815334959,1.0,0.3
677,17,2.9983153699485454,True,0.904818433646894,0.23911272801298958,0.5059857598427472,1.0,0.3
678,31,-3.01647833927779,False,0.9539098369652929,0.1792302648288756,0.3785446277293463,1.0,0.3
679,62,-3.0814674745978383,False,0.9741279354079133,0.18447284368647487,0.2660106705155298,1.0,0.3
680,105,2.94060207270658,True,0.9882762604767028,0.06796501183379389,0.28612730253904123,1.0,0.3
681,1,-3.001552174311671,False,0.30000000000000004,0.30000000000000004,3.7590038169115476,1.0,0.3
682,54,-3.034073876998359,False,0.9694328716010069,0.11189757690920267,0.11554097180341341,1.0,0.3
683,100,2.958906776447857,True,0.9818570451261905,0.12126368525647385,0.2210628291183226,1.0,0.3
684,106,-3.121094237722649,False,0.9865616388657243,0.13150241294000786,0.16287972145316243,1.0,0.3
685,10,-3.0129064005147472,False,0.8644612668978142,0.2071238890977909,0.7783938880339998,1.0,0.3
686,1,-3.000882426652063,False,0.3,0.3,6.010873031160254,1.0,0.3
